This application will process for 5m0s
after 402.888211ms; Alloc 90552; TotalAlloc 90552; Sys 1740800; NumGC 0; HeapAlloc 90552; HeapSys 622592; HeapObjects 439; HeapReleased 0;
after 1m6.120650473s; Alloc 159440; TotalAlloc 1205752; Sys 3215360; NumGC 326; HeapAlloc 159440; HeapSys 1441792; HeapObjects 657; HeapReleased 1040384;
after 1m6.522108019s; Alloc 160464; TotalAlloc 1212192; Sys 3215360; NumGC 328; HeapAlloc 160464; HeapSys 1441792; HeapObjects 673; HeapReleased 1040384;
after 1m6.923284171s; Alloc 159248; TotalAlloc 1218440; Sys 3215360; NumGC 330; HeapAlloc 159248; HeapSys 1409024; HeapObjects 654; HeapReleased 942080;
after 1m7.325624961s; Alloc 159504; TotalAlloc 1224112; Sys 3215360; NumGC 332; HeapAlloc 159504; HeapSys 1409024; HeapObjects 658; HeapReleased 974848;
after 1m7.727952425s; Alloc 161008; TotalAlloc 1231032; Sys 3215360; NumGC 334; HeapAlloc 161008; HeapSys 1409024; HeapObjects 681; HeapReleased 1007616;
after 1m8.131237009s; Alloc 161104; TotalAlloc 1236544; Sys 3215360; NumGC 336; HeapAlloc 161104; HeapSys 1409024; HeapObjects 682; HeapReleased 974848;
after 1m8.533948328s; Alloc 160208; TotalAlloc 1242088; Sys 3215360; NumGC 338; HeapAlloc 160208; HeapSys 1409024; HeapObjects 668; HeapReleased 1007616;
after 1m8.938928403s; Alloc 160272; TotalAlloc 1248592; Sys 3215360; NumGC 340; HeapAlloc 160272; HeapSys 1409024; HeapObjects 669; HeapReleased 1024000;
after 1m9.341748758s; Alloc 160400; TotalAlloc 1255160; Sys 3215360; NumGC 342; HeapAlloc 160400; HeapSys 1409024; HeapObjects 671; HeapReleased 1007616;
after 1m9.743980611s; Alloc 160144; TotalAlloc 1261344; Sys 3215360; NumGC 344; HeapAlloc 160144; HeapSys 1441792; HeapObjects 667; HeapReleased 1056768;
after 1m10.144620565s; Alloc 161808; TotalAlloc 1268424; Sys 3215360; NumGC 346; HeapAlloc 161808; HeapSys 1441792; HeapObjects 693; HeapReleased 1007616;
after 1m10.547653138s; Alloc 159376; TotalAlloc 1274480; Sys 3215360; NumGC 348; HeapAlloc 159376; HeapSys 1441792; HeapObjects 655; HeapReleased 1040384;
after 1m10.950503502s; Alloc 159696; TotalAlloc 1280216; Sys 3215360; NumGC 350; HeapAlloc 159696; HeapSys 1474560; HeapObjects 660; HeapReleased 1073152;
after 1m11.352762624s; Alloc 159184; TotalAlloc 1286144; Sys 3215360; NumGC 352; HeapAlloc 159184; HeapSys 1474560; HeapObjects 652; HeapReleased 1073152;
after 1m11.755376694s; Alloc 160528; TotalAlloc 1292904; Sys 3215360; NumGC 354; HeapAlloc 160528; HeapSys 1474560; HeapObjects 673; HeapReleased 1064960;
after 1m12.156474039s; Alloc 159760; TotalAlloc 1299600; Sys 3215360; NumGC 356; HeapAlloc 159760; HeapSys 1474560; HeapObjects 661; HeapReleased 1040384;
after 1m12.558874349s; Alloc 160016; TotalAlloc 1305272; Sys 3215360; NumGC 358; HeapAlloc 160016; HeapSys 1474560; HeapObjects 665; HeapReleased 1089536;
after 1m12.964946873s; Alloc 161040; TotalAlloc 1311712; Sys 3215360; NumGC 360; HeapAlloc 161040; HeapSys 1441792; HeapObjects 681; HeapReleased 1040384;
after 1m13.369819526s; Alloc 160528; TotalAlloc 1318664; Sys 3215360; NumGC 362; HeapAlloc 160528; HeapSys 1441792; HeapObjects 673; HeapReleased 1040384;
after 1m13.771611074s; Alloc 161168; TotalAlloc 1325744; Sys 3215360; NumGC 364; HeapAlloc 161168; HeapSys 1441792; HeapObjects 683; HeapReleased 1024000;
after 1m14.177753437s; Alloc 159696; TotalAlloc 1332760; Sys 3215360; NumGC 366; HeapAlloc 159696; HeapSys 1441792; HeapObjects 660; HeapReleased 1007616;
after 1m14.584289163s; Alloc 160240; TotalAlloc 1338720; Sys 3215360; NumGC 368; HeapAlloc 160240; HeapSys 1441792; HeapObjects 668; HeapReleased 1007616;
after 1m14.986428119s; Alloc 160880; TotalAlloc 1344776; Sys 3215360; NumGC 370; HeapAlloc 160880; HeapSys 1441792; HeapObjects 678; HeapReleased 1007616;
after 1m15.390673088s; Alloc 161360; TotalAlloc 1351696; Sys 3215360; NumGC 372; HeapAlloc 161360; HeapSys 1441792; HeapObjects 685; HeapReleased 1040384;
after 1m15.792459901s; Alloc 161872; TotalAlloc 1357624; Sys 3215360; NumGC 374; HeapAlloc 161872; HeapSys 1441792; HeapObjects 693; HeapReleased 1056768;
after 1m16.19458643s; Alloc 160080; TotalAlloc 1363296; Sys 3215360; NumGC 376; HeapAlloc 160080; HeapSys 1441792; HeapObjects 665; HeapReleased 1040384;
after 1m16.597427095s; Alloc 160976; TotalAlloc 1369608; Sys 3215360; NumGC 378; HeapAlloc 160976; HeapSys 1441792; HeapObjects 679; HeapReleased 1007616;
after 1m16.999257585s; Alloc 160976; TotalAlloc 1376048; Sys 3215360; NumGC 380; HeapAlloc 160976; HeapSys 1474560; HeapObjects 679; HeapReleased 1073152;
after 1m17.402392821s; Alloc 160272; TotalAlloc 1382808; Sys 3215360; NumGC 382; HeapAlloc 160272; HeapSys 1409024; HeapObjects 668; HeapReleased 942080;
after 1m17.804543365s; Alloc 160528; TotalAlloc 1388480; Sys 3215360; NumGC 384; HeapAlloc 160528; HeapSys 1409024; HeapObjects 672; HeapReleased 1007616;
after 1m18.206643018s; Alloc 160080; TotalAlloc 1394472; Sys 3215360; NumGC 386; HeapAlloc 160080; HeapSys 1409024; HeapObjects 665; HeapReleased 1007616;
after 1m18.609278264s; Alloc 161488; TotalAlloc 1401296; Sys 3215360; NumGC 388; HeapAlloc 161488; HeapSys 1409024; HeapObjects 687; HeapReleased 991232;
after 1m19.011547277s; Alloc 159696; TotalAlloc 1406968; Sys 3215360; NumGC 390; HeapAlloc 159696; HeapSys 1474560; HeapObjects 659; HeapReleased 1040384;
after 1m19.418064115s; Alloc 159952; TotalAlloc 1413664; Sys 3215360; NumGC 392; HeapAlloc 159952; HeapSys 1474560; HeapObjects 663; HeapReleased 1073152;
after 1m19.820490034s; Alloc 160464; TotalAlloc 1419592; Sys 3215360; NumGC 394; HeapAlloc 160464; HeapSys 1474560; HeapObjects 671; HeapReleased 1040384;
after 1m20.223413639s; Alloc 160720; TotalAlloc 1426288; Sys 3215360; NumGC 396; HeapAlloc 160720; HeapSys 1474560; HeapObjects 675; HeapReleased 1040384;
after 1m20.62557193s; Alloc 162448; TotalAlloc 1433432; Sys 3215360; NumGC 398; HeapAlloc 162448; HeapSys 1474560; HeapObjects 702; HeapReleased 1040384;
after 1m21.027018877s; Alloc 160944; TotalAlloc 1439392; Sys 3215360; NumGC 400; HeapAlloc 160944; HeapSys 1474560; HeapObjects 678; HeapReleased 1073152;
after 1m21.428479375s; Alloc 160368; TotalAlloc 1445256; Sys 3215360; NumGC 402; HeapAlloc 160368; HeapSys 1474560; HeapObjects 669; HeapReleased 1040384;
after 1m21.834832569s; Alloc 160112; TotalAlloc 1451440; Sys 3215360; NumGC 404; HeapAlloc 160112; HeapSys 1474560; HeapObjects 665; HeapReleased 1089536;
after 1m22.236261884s; Alloc 159728; TotalAlloc 1458520; Sys 3215360; NumGC 406; HeapAlloc 159728; HeapSys 1474560; HeapObjects 659; HeapReleased 1089536;
after 1m22.637980485s; Alloc 159216; TotalAlloc 1465472; Sys 3215360; NumGC 408; HeapAlloc 159216; HeapSys 1474560; HeapObjects 651; HeapReleased 1073152;
after 1m23.039829061s; Alloc 161168; TotalAlloc 1472840; Sys 3215360; NumGC 410; HeapAlloc 161168; HeapSys 1474560; HeapObjects 681; HeapReleased 1073152;
after 1m23.44143721s; Alloc 162544; TotalAlloc 1480656; Sys 3215360; NumGC 412; HeapAlloc 162544; HeapSys 1376256; HeapObjects 677; HeapReleased 958464;
after 1m23.843727686s; Alloc 162928; TotalAlloc 1486456; Sys 3215360; NumGC 414; HeapAlloc 162928; HeapSys 1376256; HeapObjects 683; HeapReleased 942080;
after 1m24.250351864s; Alloc 163184; TotalAlloc 1492128; Sys 3215360; NumGC 416; HeapAlloc 163184; HeapSys 1376256; HeapObjects 687; HeapReleased 942080;
after 1m24.652949683s; Alloc 162032; TotalAlloc 1498440; Sys 3215360; NumGC 418; HeapAlloc 162032; HeapSys 1376256; HeapObjects 669; HeapReleased 974848;
after 1m25.055844354s; Alloc 163856; TotalAlloc 1505680; Sys 3215360; NumGC 420; HeapAlloc 163856; HeapSys 1441792; HeapObjects 697; HeapReleased 1024000;
after 1m25.463585679s; Alloc 163312; TotalAlloc 1512600; Sys 3215360; NumGC 422; HeapAlloc 163312; HeapSys 1409024; HeapObjects 688; HeapReleased 942080;
after 1m25.865466492s; Alloc 163952; TotalAlloc 1518656; Sys 3215360; NumGC 424; HeapAlloc 163952; HeapSys 1409024; HeapObjects 698; HeapReleased 1007616;
after 1m26.272614989s; Alloc 163120; TotalAlloc 1524264; Sys 3215360; NumGC 426; HeapAlloc 163120; HeapSys 1376256; HeapObjects 685; HeapReleased 958464;
after 1m26.678607118s; Alloc 162736; TotalAlloc 1530320; Sys 3215360; NumGC 428; HeapAlloc 162736; HeapSys 1376256; HeapObjects 679; HeapReleased 974848;
after 1m27.084857985s; Alloc 162800; TotalAlloc 1535800; Sys 3215360; NumGC 430; HeapAlloc 162800; HeapSys 1376256; HeapObjects 680; HeapReleased 974848;
after 1m27.486311628s; Alloc 163440; TotalAlloc 1542880; Sys 3215360; NumGC 432; HeapAlloc 163440; HeapSys 1376256; HeapObjects 690; HeapReleased 942080;
after 1m27.889399037s; Alloc 163632; TotalAlloc 1549512; Sys 3215360; NumGC 434; HeapAlloc 163632; HeapSys 1376256; HeapObjects 693; HeapReleased 974848;
after 1m28.291843811s; Alloc 163056; TotalAlloc 1555376; Sys 3215360; NumGC 436; HeapAlloc 163056; HeapSys 1376256; HeapObjects 684; HeapReleased 942080;
after 1m28.693399291s; Alloc 163248; TotalAlloc 1560984; Sys 3215360; NumGC 438; HeapAlloc 163248; HeapSys 1376256; HeapObjects 687; HeapReleased 974848;
after 1m29.096430569s; Alloc 162768; TotalAlloc 1567968; Sys 3215360; NumGC 440; HeapAlloc 162768; HeapSys 1376256; HeapObjects 679; HeapReleased 974848;
after 1m29.498781033s; Alloc 163376; TotalAlloc 1573992; Sys 3215360; NumGC 442; HeapAlloc 163376; HeapSys 1343488; HeapObjects 688; HeapReleased 942080;
after 1m29.901511583s; Alloc 163376; TotalAlloc 1580432; Sys 3215360; NumGC 444; HeapAlloc 163376; HeapSys 1376256; HeapObjects 688; HeapReleased 958464;
after 1m30.304317926s; Alloc 163152; TotalAlloc 1586648; Sys 3215360; NumGC 446; HeapAlloc 163152; HeapSys 1376256; HeapObjects 684; HeapReleased 991232;
after 1m30.706735252s; Alloc 162992; TotalAlloc 1592928; Sys 3215360; NumGC 448; HeapAlloc 162992; HeapSys 1376256; HeapObjects 681; HeapReleased 974848;
after 1m31.111130002s; Alloc 163152; TotalAlloc 1600552; Sys 3215360; NumGC 450; HeapAlloc 163152; HeapSys 1376256; HeapObjects 683; HeapReleased 974848;
after 1m31.517684313s; Alloc 163696; TotalAlloc 1607536; Sys 3215360; NumGC 452; HeapAlloc 163696; HeapSys 1376256; HeapObjects 691; HeapReleased 942080;
after 1m31.919575224s; Alloc 164912; TotalAlloc 1614168; Sys 3215360; NumGC 454; HeapAlloc 164912; HeapSys 1376256; HeapObjects 710; HeapReleased 974848;
after 1m32.324517175s; Alloc 164336; TotalAlloc 1620032; Sys 3215360; NumGC 456; HeapAlloc 164336; HeapSys 1376256; HeapObjects 701; HeapReleased 958464;
after 1m32.730820511s; Alloc 164880; TotalAlloc 1625992; Sys 3215360; NumGC 458; HeapAlloc 164880; HeapSys 1376256; HeapObjects 709; HeapReleased 974848;
after 1m33.13424236s; Alloc 163920; TotalAlloc 1631472; Sys 3215360; NumGC 460; HeapAlloc 163920; HeapSys 1409024; HeapObjects 694; HeapReleased 974848;
after 1m33.536599924s; Alloc 163984; TotalAlloc 1637976; Sys 3215360; NumGC 462; HeapAlloc 163984; HeapSys 1409024; HeapObjects 695; HeapReleased 1007616;
after 1m33.938362614s; Alloc 164688; TotalAlloc 1644096; Sys 3215360; NumGC 464; HeapAlloc 164688; HeapSys 1409024; HeapObjects 706; HeapReleased 1007616;
after 1m34.341805178s; Alloc 164112; TotalAlloc 1650984; Sys 3215360; NumGC 466; HeapAlloc 164112; HeapSys 1441792; HeapObjects 697; HeapReleased 1007616;
after 1m34.744288589s; Alloc 163280; TotalAlloc 1656592; Sys 3215360; NumGC 468; HeapAlloc 163280; HeapSys 1441792; HeapObjects 684; HeapReleased 1007616;
after 1m35.146061068s; Alloc 163568; TotalAlloc 1662296; Sys 3215360; NumGC 470; HeapAlloc 163568; HeapSys 1441792; HeapObjects 688; HeapReleased 1007616;
after 1m35.548662187s; Alloc 164592; TotalAlloc 1668736; Sys 3215360; NumGC 472; HeapAlloc 164592; HeapSys 1441792; HeapObjects 704; HeapReleased 1040384;
after 1m35.950936118s; Alloc 164784; TotalAlloc 1674344; Sys 3215360; NumGC 474; HeapAlloc 164784; HeapSys 1441792; HeapObjects 707; HeapReleased 1007616;
after 1m36.352978136s; Alloc 164080; TotalAlloc 1680080; Sys 3215360; NumGC 476; HeapAlloc 164080; HeapSys 1409024; HeapObjects 696; HeapReleased 1024000;
after 1m36.755506856s; Alloc 162352; TotalAlloc 1685816; Sys 3215360; NumGC 478; HeapAlloc 162352; HeapSys 1441792; HeapObjects 669; HeapReleased 1007616;
after 1m37.161230963s; Alloc 163888; TotalAlloc 1692768; Sys 3215360; NumGC 480; HeapAlloc 163888; HeapSys 1441792; HeapObjects 693; HeapReleased 1040384;
after 1m37.564423593s; Alloc 163984; TotalAlloc 1698280; Sys 3215360; NumGC 482; HeapAlloc 163984; HeapSys 1441792; HeapObjects 694; HeapReleased 1056768;
after 1m37.967159216s; Alloc 163408; TotalAlloc 1706192; Sys 3215360; NumGC 484; HeapAlloc 163408; HeapSys 1441792; HeapObjects 685; HeapReleased 1040384;
after 1m38.373268209s; Alloc 164976; TotalAlloc 1713176; Sys 3215360; NumGC 486; HeapAlloc 164976; HeapSys 1441792; HeapObjects 709; HeapReleased 1007616;
after 1m38.779533776s; Alloc 165200; TotalAlloc 1718816; Sys 3215360; NumGC 488; HeapAlloc 165200; HeapSys 1441792; HeapObjects 712; HeapReleased 1007616;
after 1m39.182176247s; Alloc 164784; TotalAlloc 1724840; Sys 3215360; NumGC 490; HeapAlloc 164784; HeapSys 1441792; HeapObjects 705; HeapReleased 1040384;
after 1m39.58599019s; Alloc 164144; TotalAlloc 1730640; Sys 3215360; NumGC 492; HeapAlloc 164144; HeapSys 1441792; HeapObjects 695; HeapReleased 1007616;
after 1m39.988412519s; Alloc 163888; TotalAlloc 1736824; Sys 3215360; NumGC 494; HeapAlloc 163888; HeapSys 1441792; HeapObjects 691; HeapReleased 1040384;
after 1m40.393318435s; Alloc 163952; TotalAlloc 1743328; Sys 3215360; NumGC 496; HeapAlloc 163952; HeapSys 1441792; HeapObjects 692; HeapReleased 1040384;
after 1m40.795807613s; Alloc 164880; TotalAlloc 1749672; Sys 3215360; NumGC 498; HeapAlloc 164880; HeapSys 1441792; HeapObjects 706; HeapReleased 1040384;
after 1m41.197164269s; Alloc 163952; TotalAlloc 1755184; Sys 3215360; NumGC 500; HeapAlloc 163952; HeapSys 1441792; HeapObjects 691; HeapReleased 1040384;
after 1m41.601903235s; Alloc 165360; TotalAlloc 1762008; Sys 3215360; NumGC 502; HeapAlloc 165360; HeapSys 1441792; HeapObjects 713; HeapReleased 1024000;
after 1m42.003146358s; Alloc 165232; TotalAlloc 1769344; Sys 3215360; NumGC 504; HeapAlloc 165232; HeapSys 1441792; HeapObjects 711; HeapReleased 1007616;
after 1m42.405264663s; Alloc 164208; TotalAlloc 1775784; Sys 3215360; NumGC 506; HeapAlloc 164208; HeapSys 1441792; HeapObjects 695; HeapReleased 1007616;
after 1m42.806960566s; Alloc 163504; TotalAlloc 1782544; Sys 3215360; NumGC 508; HeapAlloc 163504; HeapSys 1441792; HeapObjects 684; HeapReleased 1007616;
after 1m43.209461582s; Alloc 165552; TotalAlloc 1790008; Sys 3215360; NumGC 510; HeapAlloc 165552; HeapSys 1441792; HeapObjects 716; HeapReleased 1040384;
after 1m43.61197499s; Alloc 166000; TotalAlloc 1795872; Sys 3215360; NumGC 512; HeapAlloc 166000; HeapSys 1441792; HeapObjects 723; HeapReleased 1040384;
after 1m44.015473637s; Alloc 164144; TotalAlloc 1801480; Sys 3215360; NumGC 514; HeapAlloc 164144; HeapSys 1441792; HeapObjects 694; HeapReleased 1040384;
after 1m44.417902644s; Alloc 162864; TotalAlloc 1807664; Sys 3215360; NumGC 516; HeapAlloc 162864; HeapSys 1441792; HeapObjects 674; HeapReleased 1007616;
after 1m44.819638832s; Alloc 164272; TotalAlloc 1814488; Sys 3215360; NumGC 518; HeapAlloc 164272; HeapSys 1441792; HeapObjects 696; HeapReleased 1040384;
after 1m45.221148463s; Alloc 164400; TotalAlloc 1820032; Sys 3215360; NumGC 520; HeapAlloc 164400; HeapSys 1409024; HeapObjects 698; HeapReleased 1024000;
after 1m45.624142794s; Alloc 165488; TotalAlloc 1827560; Sys 3215360; NumGC 522; HeapAlloc 165488; HeapSys 1343488; HeapObjects 715; HeapReleased 942080;
after 1m46.025434185s; Alloc 163824; TotalAlloc 1833360; Sys 3215360; NumGC 524; HeapAlloc 163824; HeapSys 1310720; HeapObjects 689; HeapReleased 0;
after 1m46.430929718s; Alloc 164784; TotalAlloc 1839736; Sys 3215360; NumGC 526; HeapAlloc 164784; HeapSys 1310720; HeapObjects 704; HeapReleased 876544;
after 1m46.833430556s; Alloc 165232; TotalAlloc 1846624; Sys 3215360; NumGC 528; HeapAlloc 165232; HeapSys 1310720; HeapObjects 711; HeapReleased 909312;
after 1m47.237864575s; Alloc 165488; TotalAlloc 1853320; Sys 3215360; NumGC 530; HeapAlloc 165488; HeapSys 1310720; HeapObjects 715; HeapReleased 876544;
after 1m47.640130014s; Alloc 164752; TotalAlloc 1859024; Sys 3215360; NumGC 532; HeapAlloc 164752; HeapSys 1343488; HeapObjects 703; HeapReleased 966656;
after 1m48.042457507s; Alloc 162960; TotalAlloc 1864696; Sys 3215360; NumGC 534; HeapAlloc 162960; HeapSys 1343488; HeapObjects 675; HeapReleased 909312;
after 1m48.450756988s; Alloc 163600; TotalAlloc 1870768; Sys 3215360; NumGC 536; HeapAlloc 163600; HeapSys 1343488; HeapObjects 685; HeapReleased 958464;
after 1m48.85452578s; Alloc 164112; TotalAlloc 1877720; Sys 3215360; NumGC 538; HeapAlloc 164112; HeapSys 1343488; HeapObjects 693; HeapReleased 942080;
after 1m49.256780501s; Alloc 165712; TotalAlloc 1884736; Sys 3215360; NumGC 540; HeapAlloc 165712; HeapSys 1343488; HeapObjects 718; HeapReleased 942080;
after 1m49.658171764s; Alloc 164176; TotalAlloc 1890664; Sys 3215360; NumGC 542; HeapAlloc 164176; HeapSys 1343488; HeapObjects 694; HeapReleased 942080;
after 1m50.064611532s; Alloc 164240; TotalAlloc 1897168; Sys 3215360; NumGC 544; HeapAlloc 164240; HeapSys 1343488; HeapObjects 695; HeapReleased 909312;
after 1m50.467211232s; Alloc 165008; TotalAlloc 1904376; Sys 3215360; NumGC 546; HeapAlloc 165008; HeapSys 1343488; HeapObjects 707; HeapReleased 909312;
after 1m50.877068738s; Alloc 165008; TotalAlloc 1909792; Sys 3215360; NumGC 548; HeapAlloc 165008; HeapSys 1343488; HeapObjects 707; HeapReleased 958464;
after 1m51.280058512s; Alloc 164080; TotalAlloc 1915304; Sys 3215360; NumGC 550; HeapAlloc 164080; HeapSys 1343488; HeapObjects 692; HeapReleased 942080;
after 1m51.681852113s; Alloc 165744; TotalAlloc 1922384; Sys 3215360; NumGC 552; HeapAlloc 165744; HeapSys 1343488; HeapObjects 718; HeapReleased 909312;
after 1m52.084580207s; Alloc 164784; TotalAlloc 1928888; Sys 3215360; NumGC 554; HeapAlloc 164784; HeapSys 1343488; HeapObjects 703; HeapReleased 942080;
after 1m52.487562888s; Alloc 164336; TotalAlloc 1934880; Sys 3215360; NumGC 556; HeapAlloc 164336; HeapSys 1343488; HeapObjects 696; HeapReleased 942080;
after 1m52.889722593s; Alloc 164368; TotalAlloc 1941352; Sys 3215360; NumGC 558; HeapAlloc 164368; HeapSys 1343488; HeapObjects 696; HeapReleased 942080;
after 1m53.292058476s; Alloc 164368; TotalAlloc 1946768; Sys 3215360; NumGC 560; HeapAlloc 164368; HeapSys 1343488; HeapObjects 696; HeapReleased 909312;
after 1m53.693608029s; Alloc 163664; TotalAlloc 1952504; Sys 3215360; NumGC 562; HeapAlloc 163664; HeapSys 1343488; HeapObjects 685; HeapReleased 942080;
after 1m54.096628484s; Alloc 164432; TotalAlloc 1958688; Sys 3215360; NumGC 564; HeapAlloc 164432; HeapSys 1343488; HeapObjects 697; HeapReleased 909312;
after 1m54.49935705s; Alloc 163856; TotalAlloc 1964552; Sys 3215360; NumGC 566; HeapAlloc 163856; HeapSys 1343488; HeapObjects 688; HeapReleased 942080;
after 1m54.901692865s; Alloc 163984; TotalAlloc 1970096; Sys 3215360; NumGC 568; HeapAlloc 163984; HeapSys 1343488; HeapObjects 690; HeapReleased 942080;
after 1m55.304248941s; Alloc 163664; TotalAlloc 1976216; Sys 3215360; NumGC 570; HeapAlloc 163664; HeapSys 1343488; HeapObjects 685; HeapReleased 958464;
after 1m55.710706592s; Alloc 164816; TotalAlloc 1983808; Sys 3215360; NumGC 572; HeapAlloc 164816; HeapSys 1376256; HeapObjects 703; HeapReleased 942080;
after 1m56.112439916s; Alloc 164816; TotalAlloc 1989224; Sys 3215360; NumGC 574; HeapAlloc 164816; HeapSys 1376256; HeapObjects 703; HeapReleased 942080;
after 1m56.514391306s; Alloc 165392; TotalAlloc 1996240; Sys 3215360; NumGC 576; HeapAlloc 165392; HeapSys 1376256; HeapObjects 712; HeapReleased 991232;
after 1m56.916186643s; Alloc 164240; TotalAlloc 2002552; Sys 3215360; NumGC 578; HeapAlloc 164240; HeapSys 1376256; HeapObjects 694; HeapReleased 974848;
after 1m57.319094656s; Alloc 165392; TotalAlloc 2009120; Sys 3215360; NumGC 580; HeapAlloc 165392; HeapSys 1376256; HeapObjects 712; HeapReleased 942080;
after 1m57.721645228s; Alloc 165648; TotalAlloc 2015816; Sys 3215360; NumGC 582; HeapAlloc 165648; HeapSys 1376256; HeapObjects 716; HeapReleased 974848;
after 1m58.124953485s; Alloc 164944; TotalAlloc 2021552; Sys 3215360; NumGC 584; HeapAlloc 164944; HeapSys 1409024; HeapObjects 705; HeapReleased 1007616;
after 1m58.526881498s; Alloc 164944; TotalAlloc 2026968; Sys 3215360; NumGC 586; HeapAlloc 164944; HeapSys 1409024; HeapObjects 705; HeapReleased 1024000;
after 1m58.929426563s; Alloc 163984; TotalAlloc 2033472; Sys 3215360; NumGC 588; HeapAlloc 163984; HeapSys 1409024; HeapObjects 690; HeapReleased 974848;
after 1m59.331755736s; Alloc 164880; TotalAlloc 2039784; Sys 3215360; NumGC 590; HeapAlloc 164880; HeapSys 1409024; HeapObjects 704; HeapReleased 1007616;
after 1m59.735885099s; Alloc 166544; TotalAlloc 2046864; Sys 3215360; NumGC 592; HeapAlloc 166544; HeapSys 1409024; HeapObjects 730; HeapReleased 1024000;
after 2m0.137099428s; Alloc 166544; TotalAlloc 2052280; Sys 3215360; NumGC 594; HeapAlloc 166544; HeapSys 1409024; HeapObjects 730; HeapReleased 1007616;
after 2m0.539115331s; Alloc 165520; TotalAlloc 2057696; Sys 3215360; NumGC 596; HeapAlloc 165520; HeapSys 1409024; HeapObjects 714; HeapReleased 974848;
after 2m0.944583934s; Alloc 164432; TotalAlloc 2064072; Sys 3215360; NumGC 598; HeapAlloc 164432; HeapSys 1409024; HeapObjects 697; HeapReleased 1007616;
after 2m1.346669172s; Alloc 164976; TotalAlloc 2070032; Sys 3215360; NumGC 600; HeapAlloc 164976; HeapSys 1409024; HeapObjects 705; HeapReleased 1007616;
after 2m1.748597849s; Alloc 164400; TotalAlloc 2075896; Sys 3215360; NumGC 602; HeapAlloc 164400; HeapSys 1409024; HeapObjects 696; HeapReleased 1007616;
after 2m2.153662578s; Alloc 163760; TotalAlloc 2081696; Sys 3215360; NumGC 604; HeapAlloc 163760; HeapSys 1409024; HeapObjects 686; HeapReleased 991232;
after 2m2.556817226s; Alloc 164336; TotalAlloc 2088712; Sys 3215360; NumGC 606; HeapAlloc 164336; HeapSys 1409024; HeapObjects 695; HeapReleased 974848;
after 2m2.960033316s; Alloc 164176; TotalAlloc 2094992; Sys 3215360; NumGC 608; HeapAlloc 164176; HeapSys 1409024; HeapObjects 692; HeapReleased 974848;
after 2m3.364775068s; Alloc 163856; TotalAlloc 2101112; Sys 3215360; NumGC 610; HeapAlloc 163856; HeapSys 1409024; HeapObjects 687; HeapReleased 974848;
after 2m3.768100251s; Alloc 164592; TotalAlloc 2108288; Sys 3215360; NumGC 612; HeapAlloc 164592; HeapSys 1409024; HeapObjects 698; HeapReleased 1007616;
after 2m4.170411559s; Alloc 165040; TotalAlloc 2115176; Sys 3215360; NumGC 614; HeapAlloc 165040; HeapSys 1441792; HeapObjects 705; HeapReleased 1040384;
after 2m4.57370366s; Alloc 164080; TotalAlloc 2120656; Sys 3215360; NumGC 616; HeapAlloc 164080; HeapSys 1441792; HeapObjects 690; HeapReleased 1056768;
after 2m4.975824592s; Alloc 164464; TotalAlloc 2126456; Sys 3215360; NumGC 618; HeapAlloc 164464; HeapSys 1441792; HeapObjects 696; HeapReleased 1007616;
after 2m5.376653773s; Alloc 164720; TotalAlloc 2133152; Sys 3215360; NumGC 620; HeapAlloc 164720; HeapSys 1441792; HeapObjects 700; HeapReleased 1007616;
after 2m5.786075679s; Alloc 164368; TotalAlloc 2139240; Sys 3215360; NumGC 622; HeapAlloc 164368; HeapSys 1343488; HeapObjects 694; HeapReleased 942080;
after 2m6.187644462s; Alloc 165200; TotalAlloc 2145488; Sys 3215360; NumGC 624; HeapAlloc 165200; HeapSys 1343488; HeapObjects 707; HeapReleased 942080;
after 2m6.593310922s; Alloc 164752; TotalAlloc 2151480; Sys 3215360; NumGC 626; HeapAlloc 164752; HeapSys 1343488; HeapObjects 700; HeapReleased 909312;
after 2m6.994904038s; Alloc 165520; TotalAlloc 2157664; Sys 3215360; NumGC 628; HeapAlloc 165520; HeapSys 1376256; HeapObjects 712; HeapReleased 974848;
after 2m7.402742304s; Alloc 164304; TotalAlloc 2163912; Sys 3215360; NumGC 630; HeapAlloc 164304; HeapSys 1376256; HeapObjects 693; HeapReleased 974848;
after 2m7.805624881s; Alloc 163280; TotalAlloc 2170352; Sys 3215360; NumGC 632; HeapAlloc 163280; HeapSys 1376256; HeapObjects 677; HeapReleased 974848;
after 2m8.206877854s; Alloc 164816; TotalAlloc 2177304; Sys 3215360; NumGC 634; HeapAlloc 164816; HeapSys 1376256; HeapObjects 701; HeapReleased 974848;
after 2m8.607940735s; Alloc 165520; TotalAlloc 2184448; Sys 3215360; NumGC 636; HeapAlloc 165520; HeapSys 1409024; HeapObjects 712; HeapReleased 974848;
after 2m9.011948297s; Alloc 165968; TotalAlloc 2190312; Sys 3215360; NumGC 638; HeapAlloc 165968; HeapSys 1409024; HeapObjects 719; HeapReleased 974848;
after 2m9.418234144s; Alloc 166064; TotalAlloc 2196848; Sys 3215360; NumGC 640; HeapAlloc 166064; HeapSys 1409024; HeapObjects 720; HeapReleased 1007616;
